Date;booking-luxury-b2b_reservations_kpi;booking-luxury-b2b_reservations_id;booking-luxury-b2b_trev_net;booking-luxury-b2b_trev_gross;booking-luxury-b2c_reservations_kpi;booking-luxury-b2c_reservations_id;booking-luxury-b2c_trev_net;booking-luxury-b2c_trev_gross;booking-rest-b2b_reservations_kpi;booking-rest-b2b_reservations_id;booking-rest-b2b_trev_net;booking-rest-b2b_trev_gross;booking-rest-b2c_reservations_kpi;booking-rest-b2c_reservations_id;booking-rest-b2c_trev_net;booking-rest-b2c_trev_gross;dir_web-luxury-b2b_reservations_kpi;dir_web-luxury-b2b_reservations_id;dir_web-luxury-b2b_trev_net;dir_web-luxury-b2b_trev_gross;dir_web-luxury-b2c_reservations_kpi;dir_web-luxury-b2c_reservations_id;dir_web-luxury-b2c_trev_net;dir_web-luxury-b2c_trev_gross;dir_web-rest-b2b_reservations_kpi;dir_web-rest-b2b_reservations_id;dir_web-rest-b2b_trev_net;dir_web-rest-b2b_trev_gross;dir_web-rest-b2c_reservations_kpi;dir_web-rest-b2c_reservations_id;dir_web-rest-b2c_trev_net;dir_web-rest-b2c_trev_gross;resto_otas-luxury-b2b_reservations_kpi;resto_otas-luxury-b2b_reservations_id;resto_otas-luxury-b2b_trev_net;resto_otas-luxury-b2b_trev_gross;resto_otas-luxury-b2c_reservations_kpi;resto_otas-luxury-b2c_reservations_id;resto_otas-luxury-b2c_trev_net;resto_otas-luxury-b2c_trev_gross;resto_otas-rest-b2b_reservations_kpi;resto_otas-rest-b2b_reservations_id;resto_otas-rest-b2b_trev_net;resto_otas-rest-b2b_trev_gross;resto_otas-rest-b2c_reservations_kpi;resto_otas-rest-b2c_reservations_id;resto_otas-rest-b2c_trev_net;resto_otas-rest-b2c_trev_gross
2023-03-20;1.0;1.0;3020.577526;3333.027526;46.0;46;40669.12706686;48179.819299505;9.333333333333332;10.0;1296.475288;1368.119442;6889.805555555556;6900;1164138.67488453;1370531.012330222;1.071428571428571;2.0;509.433956;509.433956;34.5;35;33676.985293002;33676.985293002;692.3714285714285;736;127360.602506556;132106.169655556;3240.3954545454544;3253;762089.060195452;762131.614554452;;;;;13.999999999999998;14.0;13429.453551179;14163.694690179;313.6666666666667;315;48478.74725838701;55149.250461685;1871.7333333333331;1874;329841.886076304;380428.163616168
2023-03-27;;;;;54.0;54;45238.946072405;53109.77620719101;11.0;11.0;1185.810305;1389.316292;6591.205837173579;6603;1152069.713359914;1356696.8071075531;1.472222222222222;3.0;1083.552592;1083.552592;24.0;24;29796.238726302;29796.238726302;415.3222222222222;444;83181.180950084;85661.50998553;3211.7666666666664;3218;798593.303251019;798629.080309019;;;;;17.0;17.0;15879.008285813;17623.716496891;275.45454545454544;278;43647.938511906;49377.347215147;1696.661904761905;1699;316725.922577418;361910.276461634
2023-04-03;0.4285714285714284;1.0;45.960142;45.960142;57.0;57;48447.466414891;56069.421435616;40.0;41.0;5519.473271;6084.942964;5798.083513708513;5826;971567.112025711;1144080.535109308;0.9999999999999996;1.0;1172.386222;1172.386222;34.99999999999999;35;41344.63880635;41344.63880635;505.4214285714286;536;134173.179875912;137584.784496505;2758.2761904761905;2769;658886.580973783;658979.760443606;;;;;19.0;19.0;22959.30778;26173.677836;247.5;249;39641.620761362;45263.343459367;1440.3333333333333;1441;249333.609729361;285755.502327093
2023-04-10;;;;;48.0;48;35530.910969763;41676.767043454;18.5;19.0;1878.02992;2188.526492;6247.406349206349;6258;1062975.602900329;1251666.414455458;19.0;19.0;13363.856094;13363.856094;26.33333333333333;27;27974.130715335;27974.130715335;450.3861111111111;471;90655.671429539;92126.091597539;3023.6464285714287;3034;741390.456088441;741700.544445441;1.0;1.0;383.696676;459.132075;6.0;6.0;4653.951335547;5228.711257676;293.5;296;45437.574943274;50779.590069105;1636.35;1638;306640.836638072;351924.538085462
2023-04-17;;;;;48.0;48;42415.775953472;49566.68159762;4.5;5.0;655.7853950000001;695.6966090000001;5974.842857142857;5987;1058587.40059953;1248246.357050848;5.0;5.0;2629.098014;2629.098014;26.0;26;43699.005036516;43699.005036516;712.414652014652;744;140559.611665122;144473.007904122;3043.1833333333334;3051;735427.987083341;736311.392849341;1.0;1.0;546.595109;654.056604;9.0;9.0;11381.484652;12979.547788;376.3333333333333;378;63890.281345137;71854.596717674;1313.5454545454545;1314;240746.997885744;276050.863563169
2023-04-24;;;;;36.771428571428565;38;45370.101714724;52769.23974965;12.999999999999998;13.0;3613.518827;3782.268492;6303.367243867244;6318;1073771.908857816;1265885.690238951;0.3928571428571428;2.0;1559.633025;1559.633025;23.0;23;19651.826353975;19651.826353975;603.7212121212121;644;135720.154037297;140276.359111995;3140.461904761905;3149;776270.272971029;776355.026238029;;;;;13.0;13.0;14685.655258393;16250.544734393;332.75;335;42861.866343358;48237.553729638;1427.0;1427;287699.795985919;330001.615535041
2023-05-01;;;;;42.0;42;33309.667982959;38789.62414594;3.0;3.0;370.052987292;431.373365577;5706.157539682539;5718;1016714.251657319;1196282.086011267;;;;;32.0;32;38592.207378154;38592.207378154;513.7125541125541;550;95095.78015014;99515.37085714;2893.6650326797385;2902;742629.428606988;742658.574058988;1.0;1.0;287.853942;342.950239;14.0;14.0;14459.036009583;16002.159484583;336.75;339;58204.488220191;66915.929941584;1426.1666666666667;1428;302713.50020871003;342762.16708801
2023-05-08;;;;;33.8;34;24376.521323649;28330.721664018;7.999999999999999;8.0;2443.405895;2686.149198;5798.051082251082;5811;983998.965726826;1157285.742813374;2.5;3.0;3016.824325;3016.824325;29.0;29;33023.479406943;33023.479406943;577.9314935064934;624;138966.0263257;142444.08720870002;2803.047985347985;2811;685992.830503937;686127.390133937;1.0;1.0;328.115094;388.301886;12.0;12.0;18725.076521;21367.957655;307.6666666666667;309;46478.81524217;52857.138511765;1400.5;1401;290444.367113191;328122.868937604
2023-05-15;;;;;34.99999999999999;35;34146.457918951;40142.16295068;20.0;20.0;4137.156024;4287.900019;5857.60101010101;5872;1009610.078707548;1188859.678607203;2.0;2.0;913.908255;913.908255;29.0;29;32556.252073153;32574.270941153;467.55898268398266;487;120642.177715341;123714.572318992;2565.1880952380952;2574;635885.117318794;635885.117318794;2.0;2.0;738.6859790000001;881.9931260000001;15.0;15.0;13276.702713;14115.266947;256.3333333333333;260;42737.764284106;49493.511173526;1397.5584415584417;1402;282568.268186218;319197.390138941
2023-05-22;;;;;42.66666666666666;43;32299.319894406;37957.621209709;6.0;6.0;1411.489232;1583.737377;5530.166666666667;5537;922297.209797824;1085106.163948202;3.0;4.0;2813.20753;2813.20753;26.0;26;29192.20008267;29192.20008267;457.2893217893218;482;97465.746238237;99661.882146322;2906.8916666666664;2921;704457.165357219;704685.218282219;;;;;6.999999999999998;7.0;13164.734974;15386.117906;356.1428571428571;357;47134.827966021;53958.994227606;1501.7666666666669;1503;283623.898258401;321034.964826636
2023-05-29;;;;;39.0;39;32912.447615996;38552.406458405;8.249999999999998;9.0;5357.326096077;5408.933661201;5697.148412698412;5715;964490.332131112;1135208.733328264;0.9999999999999996;1.0;938.807337;1043.11926;15.999999999999998;16;23222.830464;23222.830464;377.19440836940834;398;73665.124334675;74847.869167504;2937.110317460317;2943;719842.013299443;719842.013299443;1.0;1.0;1039.600667;1242.7981650000002;7.0;7.0;7115.732169;8122.7392;349.22222222222223;354;55535.237998956;63573.182150139;1341.7666666666669;1345;255219.124290011;290827.302177611
2023-06-05;;;;;59.24999999999999;60;47937.44232693;56366.197346828;7.180555555555555;9.0;112.641561;112.641561;5964.412400793651;5973;942932.956891318;1108089.219650906;;;;;27.0;27;26572.719254803;26958.275855803004;356.2752164502164;380;90153.859381294;91742.390535558;2919.961111111111;2929;695833.83568947;695861.16499947;;;;;7.0;7.0;5657.204428;6563.988183;290.5;297;44514.306118539;50501.78563924;1293.5;1294;231745.66825145;266069.095124702
2023-06-12;;;;;34.0;34;35440.963688323;41324.029599461;5.0;5.0;1253.503056;1327.664397;6187.112121212121;6199;934811.794425017;1097867.694825182;;;;;22.0;22;35084.830708951;35084.830708951;428.99935515873017;463;87020.062264657;87793.234906657;2839.9599567099567;2857;651916.583796556;651952.549794556;;;;;9.0;9.0;10006.77265008;10987.647148745;376.8333333333333;383;57882.692043664;65588.486981656;1355.2119047619046;1358;268039.613294804;306195.084358005
2023-06-19;;;;;34.0;34;40919.637091315;47912.493527532;9.977011494252872;10.0;3378.676736;3479.611308;6592.879411764706;6603;1020992.496206617;1198913.705584093;1.0;2.0;1216.981132;1216.981132;21.0;21;30590.453272497;30590.453272497;391.9285714285714;417;111098.774017467;115024.362787467;2718.45;2727;604542.558173826;604686.333861826;;;;;4.0;4.0;1643.018468;1905.807862;299.3111111111112;303;39985.16597327;45098.67870092501;1505.0;1506;231183.189059492;264217.966310284
2023-06-26;;;;;33.0;33;23873.432842437;28145.74546333;7.333333333333333;8.0;692.550201;763.469085;7494.25;7497;1078757.040516952;1268332.527431799;0.5;1.0;608.490566;608.490566;24.0;24;32452.183733943;32452.183733943;462.425;481;116024.121667604;121147.303057604;3216.5;3237;705561.066226026;705637.385607026;1.0;1.0;556.166237;665.509432;11.0;11.0;9558.358922;11176.851607;357.3333333333333;360;49452.472548695;55958.800663159;1517.1666666666667;1518;254360.564574874;289474.142585496
2023-07-03;;;;;36.0;36;38853.117379854;45639.63795822;6.0;6.0;662.56422;662.56422;7228.4;7241;1020335.320934379;1201075.566875536;1.5;3.0;1847.422914;1847.422914;36.4;37;37145.239047816;37145.239047816;511.91547619047617;531;125335.732849807;128135.190458807;3181.5;3185;685005.177410349;685024.429910349;2.0;2.0;1262.242513;1307.902412;6.999999999999999;7.0;5908.497352;6531.040772;333.1049783549784;338;46778.580823133;53406.310813296;1759.25;1763;249047.832392808;286017.944006299
2023-07-10;;;;;27.666666666666664;28;26362.362571677;30820.865110677;5.0;5.0;225.596482;225.596482;7198.166666666667;7213;1016404.477438509;1195079.357381796;;;;;24.0;24;40593.560692935;40593.560692935;537.6555555555556;558;122360.963043495;124637.929150495;3098.407142857143;3105;685918.834487266;685918.834487266;1.625;2.0;740.500472;879.8206700000001;10.666666666666666;11.0;12276.690373156;13765.653904006;278.3333333333333;281;41109.503789171;46830.882184575;1559.1833333333334;1562;258738.294446329;295490.35620998
2023-07-17;0.1666666666666666;1.0;68.832291;68.832291;36.0;36;34299.074431574;39896.025392618;8.729166666666666;11.0;3929.515678;4327.473290999999;7859.823809523809;7867;1158686.666213837;1362518.878969771;;;;;34.0;34;44353.739329535;44353.739329535;432.4583333333333;450;92757.915652746;94927.240528746;3162.866666666667;3173;731673.289241058;731751.926421058;;;;;11.0;11.0;8482.096238581;9339.220600387;274.25;276;34489.080809123;38343.608402308;1485.3333333333333;1488;247763.355663736;281255.484143578
2023-07-24;;;;;59.0;59;55450.07536673;64404.281233186;4.499999999999999;5.0;2651.401651252;2651.401651252;7693.76746031746;7709;1086488.534946344;1277046.600954104;1.0;1.0;938.807337;1043.11926;35.0;35;37854.73470217;37854.73470217;498.8476190476191;522;169360.377387138;171576.450043138;3291.0;3293;713603.420274522;713612.693000522;;;;;11.0;11.0;6299.964986289;6895.809325577;244.0;245;33593.071900453;37607.077954543;1619.75;1621;289829.981879405;329312.672824066
2023-07-31;;;;;22.0;22;23007.454307772;26971.563037084;2.333333333333333;3.0;102.022017;113.357796;7159.0028571428575;7163;1104451.247124984;1298765.563958313;0.4999999999999998;1.0;405.660376;405.660376;32.99999999999999;33;43863.216629705;43863.216629705;382.1309523809524;404;88979.262311063;91559.235916101;3262.3547619047617;3266;741802.727618135;741802.727618135;;;;;20.0;20.0;23404.185303616;26387.97013242;277.5;278;37393.32293489;41969.432744889;1660.0416666666663;1662;291399.696103859;331699.819358579
2023-08-07;;;;;31.0;31;23166.070964218;27192.65827681;11.4;12.0;1502.270420582;1540.262026582;7075.024891774891;7083;1048134.169981358;1232686.639871223;0.5;1.0;608.490566;608.490566;47.99999999999999;48;48196.942611887;48196.942611887;351.3121212121212;363;76271.459285846;77355.180458846;3246.472222222222;3258;736802.180260871;737008.488102871;0.9999999999999984;1.0;1376.558968;1376.166773;26.0;26.0;24906.337887;26943.542271;301.0;301;52965.480908925;57493.84336676;1642.0;1642;273233.306612082;310624.907972847
2023-08-14;;;;;34.0;34;29268.553989874;34365.315834557;7.0;7.0;534.683758;555.901749;6622.8;6628;1003255.742513259;1179476.458092787;;;;;32.99999999999999;33;52776.139791;52776.139791;320.5333333333333;332;56051.695096592;57371.133708592;3301.504761904762;3311;663843.592177852;663865.969176852;2.999999999999999;3.0;2184.208954;2187.959212;27.0;27.0;24395.68706933;26281.36337033;273.8333333333333;276;37239.06649226;41903.01497928;1677.25;1678;275009.34987914603;314876.56079841
2023-08-21;;;;;22.0;22;18439.288367267;21324.912292489;5.625;6.0;906.40004;927.484368;6443.109920634921;6456;1010582.47274245;1189504.591502632;0.5;1.0;608.490566;608.490566;30.0;30;23681.237737033;23681.237737033;402.8333333333333;422;68854.533015;69805.265487;2958.7261904761904;2963;672029.527928969;674916.142542969;1.999999999999992;2.0;2067.246892;2067.246892;14.833333333333332;15.0;13588.707616319;14883.046996337;301.0;303;43831.551170522;49749.794332634;1668.6666666666667;1671;250073.140529836;283859.473365274
2023-08-28;;;;;32.0;32;21230.591604608;24777.84936827;0.4;1.0;14.454544;14.454544;6191.951587301587;6204;1020010.840572147;1199837.297598109;2.0;2.0;411.26706;411.26706;25.0;25;25695.816889035003;25695.816889035003;421.9540404040404;446;96187.888019594;97979.874358594;3120.190293040293;3132;740694.020863279;740933.899603279;2.0;2.0;1074.429341;1273.3563370000002;17.999999999999996;18.0;18366.849088782;20721.647411858;280.1666666666667;283;42404.192424451;47306.765692379;1738.7142857142858;1742;291799.611632136;331319.094819356
2023-09-04;1.0;1.0;9.636816;9.636816;35.0;35;27902.693382395;32791.574322426;2.4;3.0;406.264036;406.264036;6135.854761904762;6154;1084332.208833855;1277356.20128987;;;;;30.0;30;38664.511342386;38664.511342386;435.9603174603175;455;88285.853922804;89214.201717804;3067.277777777778;3076;743175.902254591;743423.640558591;4.0;4.0;1169.164865;1384.123486;13.0;13.0;11275.884484117;11960.070684117;316.1666666666667;319;50663.788962475;56676.446921237;1696.7857142857142;1703;318407.612372865;360704.294801442
2023-09-11;;;;;47.0;47;61107.835720557;70386.730620612;5.285714285714286;6.0;1727.5872060000002;1901.164811;6639.133333333333;6649;1187264.573223585;1397828.921832287;0.5;1.0;638.136583;638.136583;30.0;30;34125.554967793;34125.554967793;416.03253968253966;440;81371.63013110899;82433.758101109;2930.2869047619047;2939;708011.079359393;708335.453172393;2.0;2.0;610.393039;703.853981;12.0;12.0;9137.706856;10443.285089;298.6666666666667;303;48118.108084682;53469.529125436;1704.322222222222;1709;334085.207007019;379414.93541696
2023-09-18;;;;;49.46153846153846;50;37017.445877067;43351.492232796;3.399999999999999;4.0;630.440899;720.406657;8173.060317460317;8186;1354119.206275582;1595262.524240196;0.6000000000000001;1.0;424.47125;464.093885;33.0;33;35492.089908796;35492.089908796;458.72222222222223;483;93280.181821959;94318.132180959;3424.3454545454547;3436;758211.727961882;758485.577035882;3.999999999999998;4.0;9361.592795;9446.563791;22.0;22.0;17879.536077226;19936.325510226;270.0;273;40871.04562436;45858.795360181;1746.4166666666667;1748;323239.410632686;368293.473101242
2023-09-25;;;;;41.0;41;29710.132478997;34774.312372218;3.4;4.0;956.338134;1035.97261;8037.688095238095;8054;1293432.992691661;1521407.636136082;1.0;1.0;647.382573;647.382573;25.0;25;31042.506898587;31042.506898587;488.7619047619048;517;99816.963719838;101566.860018838;3314.366666666667;3325;740331.96979057;740336.239122647;3.0;3.0;1188.578466;1431.819713;12.0;12.0;11389.810433404;13124.484661631;339.97142857142853;347;63577.014963805;71197.969888273;1859.3333333333333;1861;400524.258070181;459088.885248427
2023-10-02;;;;;34.0;34;27665.273943624;32280.581423043;;;;;8421.166666666666;8441;1393222.818242039;1644717.323495365;;;;;37.5;38;44223.677746032;44223.677746032;460.04761904761904;483;109141.733604691;110268.616621691;3438.4944444444445;3450;779861.010751196;779861.010751196;0.9999999999999932;1.0;1720.486775;1720.486775;9.0;9.0;5348.128505;6499.020717;312.3333333333333;318;57503.752476916;64519.319323421;1870.0;1871;386822.111604276;445112.004252086
2023-10-09;;;;;46.0;46;28722.734363445;33711.665773253;5.0;5.0;2071.595795;2269.569284;9246.66369047619;9259;1491096.491275341;1759290.830497116;;;;;28.0;28;31117.935600745;31117.935600745;527.6833333333333;551;103190.565020559;105023.563983559;3958.9666666666662;3971;948285.464824659;948285.464824659;;;;;12.0;12.0;23650.058452;25666.803009;353.8666666666667;357;63848.829992561;71585.671053854;2042.950980392157;2046;376310.372373639;428986.918067928
2023-10-16;;;;;48.0;48;36343.723423342;42632.527726508;3.0;3.0;261.294521;271.66252;8700.77748917749;8718;1335360.355596488;1576918.480075961;3.1418831168831165;5.0;1694.168093;1746.998273;33.0;33;36681.443137093;36681.443137093;501.01666666666665;528;120257.639070554;122961.873973554;3658.5;3675;812116.194469286;812251.786766286;;;;;23.0;23.0;19067.541669157;20925.715937397;370.9166666666667;375;60781.929447853;68520.088744052;2026.3;2031;368137.415450633;418589.675141604
2023-10-23;;;;;59.0;59;39221.426725547;45787.801476814;2.9333333333333336;4.0;264.030288423;286.987388828;7988.302380952381;7996;1244400.270630588;1468515.617412202;;;;;38.0;38;31155.295770435;31155.295770435;503.87142857142857;524;108229.283456528;109311.990349528;3558.9166666666665;3568;838065.126599367;838065.126599367;;;;;20.0;20.0;19545.187059771;21425.334189116;399.76666666666665;403;59068.331193734;66041.60617719;1753.6666666666663;1755;368772.190604374;421821.333878666
2023-10-30;;;;;44.0;44;22750.160873372;26648.347589764;0.7333333333333334;2.0;4.0;4.0;8347.352380952381;8358;1310445.478499374;1547565.687969343;;;;;27.6;28;20096.683015777;20096.683015777;405.06666666666666;427;83004.043040423;84399.365113423;3308.0333333333333;3315;724069.40949275;724083.97023875;;;;;21.0;21.0;16269.490463215;17389.923599572;303.2619047619048;306;47436.18328316;53628.58490646;1862.3777777777775;1863;345586.497340535;392533.876502506
2023-11-06;;;;;30.0;30;17891.431026149;20830.688777072;3.9999999999999942;4.0;1441.9619269999998;1734.16992;8195.671428571428;8207;1232159.129726618;1455497.151323325;0.3846153846153844;1.0;199.999998;199.999998;30.0;30;33094.200811352;33094.200811352;536.4047619047619;551;136087.282239944;137663.553443944;3667.257142857143;3678;794776.60307041;794796.91488041;1.0;1.0;701.68224;701.68224;10.0;10.0;11097.372811891;11618.720577891;519.95;527;80462.193450673;90043.571026726;1950.5;1952;406655.141499908;465497.452431825
2023-11-13;;;;;26.0;26;15978.090577203;18295.95440209;6.0;6.0;796.822567;856.988272;7892.144444444444;7904;1318890.936549523;1559099.509351548;1.0;1.0;278.229357;278.229357;31.0;31;24731.755017901;24731.755017901;472.48989898989896;488;86844.887776;88317.356553;3858.473015873016;3871;767992.526564943;767996.6090355311;2.0;2.0;529.0012899999999;611.935463;8.0;8.0;4934.322508118001;5508.087125449;439.1666666666667;443;67525.9224007;75382.910695451;2062.833333333333;2064;428409.535749153;492421.910371741
2023-11-20;2.0;2.0;2584.066543;2918.38653;28.666666666666664;30;17039.490024814;19829.920764576;1.0;1.0;0.0;0.0;7605.066666666667;7613;1242318.014173952;1469583.957425043;1.0;1.0;533.849052;533.849052;36.0;36;28474.300588885;28474.300588885;385.5438672438672;400;139902.254957783;141920.507651783;3794.0119047619046;3801;752532.705453261;752575.657449261;;;;;7.999999999999998;8.0;5860.1288130660005;6868.431178066;444.25;452;65623.72050122;73162.504314661;1979.0;1981;373812.110670669;424956.827812009
2023-11-27;1.0;1.0;5080.129998;5653.249974;28.0;28;27258.684476284;31780.932410656;;;;;8328.947368421052;8349;1547220.599968456;1833567.468770687;1.0;1.0;1133.799372;1133.799372;25.0;25;27413.75477906;27413.75477906;383.1333333333333;395;90560.613319276;91368.975346276;3205.1666666666665;3215;656668.709588383;656727.840238383;;;;;3.0;3.0;1591.9902846700002;1791.136297897;443.09090909090907;448;66899.418938852;75695.137020038;2216.111111111111;2217;435666.810945676;498444.328327103
